respondent_id,is_initial_respondent,nombre,factor_cvnl,city_id
82_3,False,,1362.875706,6
82_4,False,,1362.875706,6
82_5,False,,1362.875706,6
82_6,False,,1362.875706,6
83_1,True,,1367.097701,6
83_2,False,,1367.097701,6
84_1,True,,1362.875706,6
84_2,False,,1362.875706,6
84_3,False,,1362.875706,6
85_1,True,,1367.097701,6
85_2,False,,1367.097701,6
85_3,False,,1367.097701,6
85_4,False,,1367.097701,6
85_5,False,,1367.097701,6
85_6,False,,1367.097701,6
86_1,True,,1362.875706,6
86_2,False,,1362.875706,6
86_3,False,,1362.875706,6
86_4,False,,1362.875706,6
87_1,True,,1367.097701,6
87_2,False,,1367.097701,6
87_3,False,,1367.097701,6
87_4,False,,1367.097701,6
88_1,True,,1362.875706,6
88_2,False,,1362.875706,6
88_3,False,,1362.875706,6
89_1,True,,1367.097701,6
90_1,True,,1362.875706,6
91_1,True,,1362.875706,6
92_1,True,,1362.875706,6
92_2,False,,1362.875706,6
92_3,False,,1362.875706,6
93_1,True,,1367.097701,6
94_1,True,,1362.875706,6
94_2,False,,1362.875706,6
94_3,False,,1362.875706,6
95_1,True,,1362.875706,6
95_2,False,,1362.875706,6
95_3,False,,1362.875706,6
96_1,True,,1362.875706,6
97_1,True,,1367.097701,6
98_1,True,,1362.875706,6
98_2,False,,1362.875706,6
98_3,False,,1362.875706,6
99_1,True,,1367.097701,6
99_2,False,,1367.097701,6
99_3,False,,1367.097701,6
99_4,False,,1367.097701,6
100_1,True,,1362.875706,6
100_2,False,,1362.875706,6
101_1,True,,1367.097701,6
101_2,False,,1367.097701,6
102_1,True,,1362.875706,6
102_2,False,,1362.875706,6
102_3,False,,1362.875706,6
102_4,False,,1362.875706,6
103_1,True,,1367.097701,6
103_2,False,,1367.097701,6
104_1,True,,1362.875706,6
104_2,False,,1362.875706,6
105_1,True,,1367.097701,6
105_2,False,,1367.097701,6
105_3,False,,1367.097701,6
106_1,True,,1362.875706,6
106_2,False,,1362.875706,6
107_1,True,,1367.097701,6
107_2,False,,1367.097701,6
107_3,False,,1367.097701,6
107_4,False,,1367.097701,6
108_1,True,,1362.875706,6
108_2,False,,1362.875706,6
108_3,False,,1362.875706,6
108_4,False,,1362.875706,6
109_1,True,,1367.097701,6
109_2,False,,1367.097701,6
109_3,False,,1367.097701,6
109_4,False,,1367.097701,6
109_5,False,,1367.097701,6
110_1,True,,1362.875706,6
110_2,False,,1362.875706,6
110_3,False,,1362.875706,6
111_1,True,,1367.097701,6
111_2,False,,1367.097701,6
112_1,True,,1362.875706,6
112_2,False,,1362.875706,6
112_3,False,,1362.875706,6
113_1,True,,1367.097701,6
113_2,False,,1367.097701,6
113_3,False,,1367.097701,6
113_4,False,,1367.097701,6
114_1,True,,1362.875706,6
114_2,False,,1362.875706,6
114_3,False,,1362.875706,6
114_4,False,,1362.875706,6
115_1,True,,1367.097701,6
115_2,False,,1367.097701,6
115_3,False,,1367.097701,6
115_4,False,,1367.097701,6
115_5,False,,1367.097701,6
116_1,True,,1362.875706,6
116_2,False,,1362.875706,6
117_1,True,,1367.097701,6
117_2,False,,1367.097701,6
117_3,False,,1367.097701,6
118_1,True,,1362.875706,6
118_2,False,,1362.875706,6
118_3,False,,1362.875706,6
119_1,True,,1367.097701,6
119_2,False,,1367.097701,6
119_3,False,,1367.097701,6
119_4,False,,1367.097701,6
119_5,False,,1367.097701,6
120_1,True,,1362.875706,6
120_2,False,,1362.875706,6
120_3,False,,1362.875706,6
120_4,False,,1362.875706,6
120_5,False,,1362.875706,6
121_1,True,,1367.097701,6
121_2,False,,1367.097701,6
121_3,False,,1367.097701,6
122_1,True,,1362.875706,6
122_2,False,,1362.875706,6
122_3,False,,1362.875706,6
123_1,True,,1367.097701,6
123_2,False,,1367.097701,6
123_3,False,,1367.097701,6
124_1,True,,1362.875706,6
124_2,False,,1362.875706,6
124_3,False,,1362.875706,6
125_1,True,,1367.097701,6
125_2,False,,1367.097701,6
125_3,False,,1367.097701,6
126_1,True,,1362.875706,6
126_2,False,,1362.875706,6
126_3,False,,1362.875706,6
126_4,False,,1362.875706,6
127_1,True,,1367.097701,6
127_2,False,,1367.097701,6
127_3,False,,1367.097701,6
127_4,False,,1367.097701,6
128_1,True,,1362.875706,6
128_2,False,,1362.875706,6
129_1,True,,1367.097701,6
129_2,False,,1367.097701,6
129_3,False,,1367.097701,6
129_4,False,,1367.097701,6
129_5,False,,1367.097701,6
130_1,True,,1362.875706,6
130_2,False,,1362.875706,6
131_1,True,,1367.097701,6
131_2,False,,1367.097701,6
131_3,False,,1367.097701,6
132_1,True,,1362.875706,6
132_2,False,,1362.875706,6
133_1,True,,1367.097701,6
133_2,False,,1367.097701,6
133_3,False,,1367.097701,6
134_1,True,,1362.875706,6
134_2,False,,1362.875706,6
134_3,False,,1362.875706,6
135_1,True,,1367.097701,6
135_2,False,,1367.097701,6
135_3,False,,1367.097701,6
136_1,True,,1362.875706,6
136_2,False,,1362.875706,6
136_3,False,,1362.875706,6
136_4,False,,1362.875706,6
136_5,False,,1362.875706,6
136_6,False,,1362.875706,6
136_7,False,,1362.875706,6
137_1,True,,1367.097701,6
137_2,False,,1367.097701,6
137_3,False,,1367.097701,6
137_4,False,,1367.097701,6
138_1,True,,1362.875706,6
138_2,False,,1362.875706,6
138_3,False,,1362.875706,6
138_4,False,,1362.875706,6
138_5,False,,1362.875706,6
139_1,True,,1367.097701,6
139_2,False,,1367.097701,6
140_1,True,,1362.875706,6
140_2,False,,1362.875706,6
141_1,True,,1367.097701,6
141_2,False,,1367.097701,6
141_3,False,,1367.097701,6
142_1,True,,1362.875706,6
143_1,True,,1367.097701,6
143_2,False,,1367.097701,6
144_1,True,,1362.875706,6
144_2,False,,1362.875706,6
144_3,False,,1362.875706,6
145_1,True,,1367.097701,6
145_2,False,,1367.097701,6
145_3,False,,1367.097701,6
146_1,True,,1362.875706,6
146_2,False,,1362.875706,6
146_3,False,,1362.875706,6
146_4,False,,1362.875706,6
147_1,True,,1367.097701,6
147_2,False,,1367.097701,6
147_3,False,,1367.097701,6
147_4,False,,1367.097701,6
147_5,False,,1367.097701,6
148_1,True,,1362.875706,6
148_2,False,,1362.875706,6
148_3,False,,1362.875706,6
148_4,False,,1362.875706,6
148_5,False,,1362.875706,6
149_1,True,,1367.097701,6
149_2,False,,1367.097701,6
149_3,False,,1367.097701,6
149_4,False,,1367.097701,6
150_1,True,,1362.875706,6
150_2,False,,1362.875706,6
150_3,False,,1362.875706,6
151_1,True,,1367.097701,6
151_2,False,,1367.097701,6
151_3,False,,1367.097701,6
151_4,False,,1367.097701,6
152_1,True,,1362.875706,6
152_2,False,,1362.875706,6
152_3,False,,1362.875706,6
153_1,True,,1367.097701,6
153_2,False,,1367.097701,6
153_3,False,,1367.097701,6
153_4,False,,1367.097701,6
154_1,True,,1362.875706,6
154_2,False,,1362.875706,6
154_3,False,,1362.875706,6
155_1,True,,1367.097701,6
155_2,False,,1367.097701,6
156_1,True,,1362.875706,6
157_1,True,,1367.097701,6
157_2,False,,1367.097701,6
157_3,False,,1367.097701,6
157_4,False,,1367.097701,6
158_1,True,,1362.875706,6
158_2,False,,1362.875706,6
158_3,False,,1362.875706,6
158_4,False,,1362.875706,6
158_5,False,,1362.875706,6
158_6,False,,1362.875706,6
159_1,True,,1367.097701,6
159_2,False,,1367.097701,6
159_3,False,,1367.097701,6
160_1,True,,1362.875706,6
160_2,False,,1362.875706,6
160_3,False,,1362.875706,6
161_1,True,,1367.097701,6
161_2,False,,1367.097701,6
161_3,False,,1367.097701,6
162_1,True,,1362.875706,6
162_2,False,,1362.875706,6
162_3,False,,1362.875706,6
162_4,False,,1362.875706,6
163_1,True,,1367.097701,6
163_2,False,,1367.097701,6
163_3,False,,1367.097701,6
163_4,False,,1367.097701,6
163_5,False,,1367.097701,6
164_1,True,,1362.875706,6
164_2,False,,1362.875706,6
164_3,False,,1362.875706,6
165_1,True,,1367.097701,6
165_2,False,,1367.097701,6
165_3,False,,1367.097701,6
165_4,False,,1367.097701,6
165_5,False,,1367.097701,6
166_1,True,,1362.875706,6
166_2,False,,1362.875706,6
166_3,False,,1362.875706,6
166_4,False,,1362.875706,6
167_1,True,,1367.097701,6
167_2,False,,1367.097701,6
168_1,True,,1367.097701,6
168_2,False,,1367.097701,6
168_3,False,,1367.097701,6
169_1,True,,1367.097701,6
169_2,False,,1367.097701,6
169_3,False,,1367.097701,6
169_4,False,,1367.097701,6
169_5,False,,1367.097701,6
170_1,True,,1362.875706,6
170_2,False,,1362.875706,6
170_3,False,,1362.875706,6
170_4,False,,1362.875706,6
170_5,False,,1362.875706,6
171_1,True,,1367.097701,6
171_2,False,,1367.097701,6
171_3,False,,1367.097701,6
171_4,False,,1367.097701,6
171_5,False,,1367.097701,6
172_1,True,,1362.875706,6
172_2,False,,1362.875706,6
172_3,False,,1362.875706,6
172_4,False,,1362.875706,6
173_1,True,,1367.097701,6
173_2,False,,1367.097701,6
173_3,False,,1367.097701,6
173_4,False,,1367.097701,6
173_5,False,,1367.097701,6
173_6,False,,1367.097701,6
173_7,False,,1367.097701,6
173_8,False,,1367.097701,6
173_9,False,,1367.097701,6
174_1,True,,1362.875706,6
174_2,False,,1362.875706,6
174_3,False,,1362.875706,6
175_1,True,,1367.097701,6
175_2,False,,1367.097701,6
175_3,False,,1367.097701,6
175_4,False,,1367.097701,6
175_5,False,,1367.097701,6
176_1,True,,1362.875706,6
176_2,False,,1362.875706,6
176_3,False,,1362.875706,6
177_1,True,,1367.097701,6
177_2,False,,1367.097701,6
178_1,True,,1362.875706,6
178_2,False,,1362.875706,6
178_3,False,,1362.875706,6
178_4,False,,1362.875706,6
178_5,False,,1362.875706,6
179_1,True,,1367.097701,6
179_2,False,,1367.097701,6
179_3,False,,1367.097701,6
179_4,False,,1367.097701,6
180_1,True,,1362.875706,6
180_2,False,,1362.875706,6
181_1,True,,1367.097701,6
181_2,False,,1367.097701,6
182_1,True,,1362.875706,6
182_2,False,,1362.875706,6
183_1,True,,1367.097701,6
183_2,False,,1367.097701,6
184_1,True,,1362.875706,6
184_2,False,,1362.875706,6
184_3,False,,1362.875706,6
184_4,False,,1362.875706,6
185_1,True,,1367.097701,6
185_2,False,,1367.097701,6
185_3,False,,1367.097701,6
185_4,False,,1367.097701,6
186_1,True,,1362.875706,6
186_2,False,,1362.875706,6
186_3,False,,1362.875706,6
186_4,False,,1362.875706,6
186_5,False,,1362.875706,6
187_1,True,,1367.097701,6
187_2,False,,1367.097701,6
187_3,False,,1367.097701,6
188_1,True,,1362.875706,6
188_2,False,,1362.875706,6
188_3,False,,1362.875706,6
188_4,False,,1362.875706,6
189_1,True,,1367.097701,6
189_2,False,,1367.097701,6
189_3,False,,1367.097701,6
189_4,False,,1367.097701,6
190_1,True,,1362.875706,6
190_2,False,,1362.875706,6
190_3,False,,1362.875706,6
190_4,False,,1362.875706,6
190_5,False,,1362.875706,6
190_6,False,,1362.875706,6
191_1,True,,1367.097701,6
191_2,False,,1367.097701,6
191_3,False,,1367.097701,6
191_4,False,,1367.097701,6
191_5,False,,1367.097701,6
191_6,False,,1367.097701,6
191_7,False,,1367.097701,6
191_8,False,,1367.097701,6
192_1,True,,1362.875706,6
192_2,False,,1362.875706,6
192_3,False,,1362.875706,6
193_1,True,,1367.097701,6
193_2,False,,1367.097701,6
193_3,False,,1367.097701,6
193_4,False,,1367.097701,6
194_1,True,,1362.875706,6
194_2,False,,1362.875706,6
195_1,True,,1367.097701,6
195_2,False,,1367.097701,6
195_3,False,,1367.097701,6
196_1,True,,1362.875706,6
197_1,True,,1367.097701,6
197_2,False,,1367.097701,6
197_3,False,,1367.097701,6
198_1,True,,1362.875706,6
198_2,False,,1362.875706,6
198_3,False,,1362.875706,6
198_4,False,,1362.875706,6
199_1,True,,1367.097701,6
199_2,False,,1367.097701,6
199_3,False,,1367.097701,6
199_4,False,,1367.097701,6
199_5,False,,1367.097701,6
200_1,True,,1362.875706,6
200_2,False,,1362.875706,6
201_1,True,,1367.097701,6
201_2,False,,1367.097701,6
201_3,False,,1367.097701,6
201_4,False,,1367.097701,6
202_1,True,,1362.875706,6
203_1,True,,1367.097701,6
203_2,False,,1367.097701,6
203_3,False,,1367.097701,6
203_4,False,,1367.097701,6
204_1,True,,1362.875706,6
204_2,False,,1362.875706,6
204_3,False,,1362.875706,6
204_4,False,,1362.875706,6
205_1,True,,1367.097701,6
205_2,False,,1367.097701,6
205_3,False,,1367.097701,6
205_4,False,,1367.097701,6
205_5,False,,1367.097701,6
206_1,True,,1362.875706,6
206_2,False,,1362.875706,6
206_3,False,,1362.875706,6
206_4,False,,1362.875706,6
206_5,False,,1362.875706,6
207_1,True,,1367.097701,6
207_2,False,,1367.097701,6
207_3,False,,1367.097701,6
207_4,False,,1367.097701,6
208_1,True,,1362.875706,6
208_2,False,,1362.875706,6
209_1,True,,1367.097701,6
209_2,False,,1367.097701,6
209_3,False,,1367.097701,6
209_4,False,,1367.097701,6
210_1,True,,1362.875706,6
210_2,False,,1362.875706,6
210_3,False,,1362.875706,6
210_4,False,,1362.875706,6
210_5,False,,1362.875706,6
211_1,True,,1367.097701,6
211_2,False,,1367.097701,6
211_3,False,,1367.097701,6
212_1,True,,1362.875706,6
212_2,False,,1362.875706,6
212_3,False,,1362.875706,6
212_4,False,,1362.875706,6
212_5,False,,1362.875706,6
212_6,False,,1362.875706,6
213_1,True,,1367.097701,6
213_2,False,,1367.097701,6
213_3,False,,1367.097701,6
214_1,True,,1362.875706,6
215_1,True,,1367.097701,6
215_2,False,,1367.097701,6
215_3,False,,1367.097701,6
216_1,True,,1362.875706,6
216_2,False,,1362.875706,6
217_1,True,,1367.097701,6
217_2,False,,1367.097701,6
218_1,True,,1362.875706,6
218_2,False,,1362.875706,6
219_1,True,,1367.097701,6
219_2,False,,1367.097701,6
219_3,False,,1367.097701,6
219_4,False,,1367.097701,6
219_5,False,,1367.097701,6
220_1,True,,1362.875706,6
221_1,True,,1367.097701,6
222_1,True,,1362.875706,6
222_2,False,,1362.875706,6
222_3,False,,1362.875706,6
222_4,False,,1362.875706,6
223_1,True,,1367.097701,6
223_2,False,,1367.097701,6
223_3,False,,1367.097701,6
223_4,False,,1367.097701,6
224_1,True,,1362.875706,6
225_1,True,,1367.097701,6
225_2,False,,1367.097701,6
226_1,True,,1362.875706,6
226_2,False,,1362.875706,6
226_3,False,,1362.875706,6
226_4,False,,1362.875706,6
226_5,False,,1362.875706,6
227_1,True,,1367.097701,6
227_2,False,,1367.097701,6
227_3,False,,1367.097701,6
227_4,False,,1367.097701,6
227_5,False,,1367.097701,6
227_6,False,,1367.097701,6
228_1,True,,1362.875706,6
228_2,False,,1362.875706,6
228_3,False,,1362.875706,6
229_1,True,,1367.097701,6
229_2,False,,1367.097701,6
229_3,False,,1367.097701,6
230_1,True,,1362.875706,6
230_2,False,,1362.875706,6
231_1,True,,1367.097701,6
231_2,False,,1367.097701,6
231_3,False,,1367.097701,6
231_4,False,,1367.097701,6
231_5,False,,1367.097701,6
232_1,True,,1362.875706,6
232_2,False,,1362.875706,6
232_3,False,,1362.875706,6
232_4,False,,1362.875706,6
232_5,False,,1362.875706,6
233_1,True,,1367.097701,6
233_2,False,,1367.097701,6
233_3,False,,1367.097701,6
233_4,False,,1367.097701,6
233_5,False,,1367.097701,6
234_1,True,,1362.875706,6
234_2,False,,1362.875706,6
235_1,True,,1367.097701,6
235_2,False,,1367.097701,6
235_3,False,,1367.097701,6
236_1,True,,1362.875706,6
237_1,True,,1367.097701,6
237_2,False,,1367.097701,6
238_1,True,,1362.875706,6
238_2,False,,1362.875706,6
238_3,False,,1362.875706,6
238_4,False,,1362.875706,6
238_5,False,,1362.875706,6
239_1,True,,1367.097701,6
239_2,False,,1367.097701,6
239_3,False,,1367.097701,6
239_4,False,,1367.097701,6
239_5,False,,1367.097701,6
240_1,True,,1362.875706,6
240_2,False,,1362.875706,6
241_1,True,,1367.097701,6
241_2,False,,1367.097701,6
241_3,False,,1367.097701,6
241_4,False,,1367.097701,6
242_1,True,,1362.875706,6
242_2,False,,1362.875706,6
242_3,False,,1362.875706,6
242_4,False,,1362.875706,6
243_1,True,,1367.097701,6
243_2,False,,1367.097701,6
243_3,False,,1367.097701,6
243_4,False,,1367.097701,6
244_1,True,,1362.875706,6
244_2,False,,1362.875706,6
244_3,False,,1362.875706,6
244_4,False,,1362.875706,6
244_5,False,,1362.875706,6
245_1,True,,1367.097701,6
245_2,False,,1367.097701,6
245_3,False,,1367.097701,6
245_4,False,,1367.097701,6
245_5,False,,1367.097701,6
245_6,False,,1367.097701,6
246_1,True,,1362.875706,6
246_2,False,,1362.875706,6
246_3,False,,1362.875706,6
246_4,False,,1362.875706,6
246_5,False,,1362.875706,6
247_1,True,,1367.097701,6
247_2,False,,1367.097701,6
248_1,True,,1362.875706,6
248_2,False,,1362.875706,6
248_3,False,,1362.875706,6
248_4,False,,1362.875706,6
248_5,False,,1362.875706,6
249_1,True,,1367.097701,6
249_2,False,,1367.097701,6
249_3,False,,1367.097701,6
249_4,False,,1367.097701,6
249_5,False,,1367.097701,6
250_1,True,,1362.875706,6
250_2,False,,1362.875706,6
250_3,False,,1362.875706,6
251_1,True,,1367.097701,6
252_1,True,,1362.875706,6
252_2,False,,1362.875706,6
253_1,True,,1367.097701,6
253_2,False,,1367.097701,6
253_3,False,,1367.097701,6
254_1,True,,1362.875706,6
254_2,False,,1362.875706,6
254_3,False,,1362.875706,6
255_1,True,,1367.097701,6
255_2,False,,1367.097701,6
255_3,False,,1367.097701,6
255_4,False,,1367.097701,6
256_1,True,,1362.875706,6
256_2,False,,1362.875706,6
257_1,True,,1367.097701,6
258_1,True,,1362.875706,6
258_2,False,,1362.875706,6
258_3,False,,1362.875706,6
259_1,True,,1367.097701,6
259_2,False,,1367.097701,6
259_3,False,,1367.097701,6
259_4,False,,1367.097701,6
259_5,False,,1367.097701,6
260_1,True,,1362.875706,6
260_2,False,,1362.875706,6
260_3,False,,1362.875706,6
260_4,False,,1362.875706,6
260_5,False,,1362.875706,6
260_6,False,,1362.875706,6
261_1,True,,1367.097701,6
261_2,False,,1367.097701,6
261_3,False,,1367.097701,6
262_1,True,,1362.875706,6
262_2,False,,1362.875706,6
262_3,False,,1362.875706,6
262_4,False,,1362.875706,6
262_5,False,,1362.875706,6
263_1,True,,1367.097701,6
263_2,False,,1367.097701,6
263_3,False,,1367.097701,6
263_4,False,,1367.097701,6
264_1,True,,1362.875706,6
264_2,False,,1362.875706,6
264_3,False,,1362.875706,6
265_1,True,,1367.097701,6
265_2,False,,1367.097701,6
266_1,True,,1362.875706,6
266_2,False,,1362.875706,6
266_3,False,,1362.875706,6
267_1,True,,1367.097701,6
267_2,False,,1367.097701,6
267_3,False,,1367.097701,6
267_4,False,,1367.097701,6
267_5,False,,1367.097701,6
268_1,True,,1362.875706,6
268_2,False,,1362.875706,6
268_3,False,,1362.875706,6
268_4,False,,1362.875706,6
269_1,True,,1367.097701,6
270_1,True,,1362.875706,6
270_2,False,,1362.875706,6
270_3,False,,1362.875706,6
271_1,True,,1367.097701,6
271_2,False,,1367.097701,6
271_3,False,,1367.097701,6
271_4,False,,1367.097701,6
271_5,False,,1367.097701,6
272_1,True,,1362.875706,6
273_1,True,,1367.097701,6
273_2,False,,1367.097701,6
273_3,False,,1367.097701,6
274_1,True,,1362.875706,6
274_2,False,,1362.875706,6
274_3,False,,1362.875706,6
275_1,True,,1367.097701,6
275_2,False,,1367.097701,6
275_3,False,,1367.097701,6
275_4,False,,1367.097701,6
275_5,False,,1367.097701,6
275_6,False,,1367.097701,6
276_1,True,,1362.875706,6
276_2,False,,1362.875706,6
277_1,True,,1367.097701,6
277_2,False,,1367.097701,6
278_1,True,,1362.875706,6
278_2,False,,1362.875706,6
279_1,True,,1367.097701,6
279_2,False,,1367.097701,6
280_1,True,,1362.875706,6
280_2,False,,1362.875706,6
281_1,True,,1367.097701,6
281_2,False,,1367.097701,6
281_3,False,,1367.097701,6
282_1,True,,1362.875706,6
282_2,False,,1362.875706,6
282_3,False,,1362.875706,6
282_4,False,,1362.875706,6
282_5,False,,1362.875706,6
283_1,True,,1367.097701,6
283_2,False,,1367.097701,6
283_3,False,,1367.097701,6
283_4,False,,1367.097701,6
284_1,True,,1362.875706,6
284_2,False,,1362.875706,6
285_1,True,,1367.097701,6
285_2,False,,1367.097701,6
285_3,False,,1367.097701,6
285_4,False,,1367.097701,6
285_5,False,,1367.097701,6
286_1,True,,1362.875706,6
286_2,False,,1362.875706,6
286_3,False,,1362.875706,6
286_4,False,,1362.875706,6
287_1,True,,1367.097701,6
287_2,False,,1367.097701,6
287_3,False,,1367.097701,6
287_4,False,,1367.097701,6
288_1,True,,1362.875706,6
288_2,False,,1362.875706,6
